book_id,original_title,norm_title
1546628,60 gags de Boule et Bill n°4,60 gags de boule et bill n°4
107153,Batman: Snow,batman: snow
107150,Batman: War on Crime,batman: war on crime
107151,Tales of the Batman,tales of the batman
107156,Batman: Thrillkiller,batman: thrillkiller
107154,Batman Chronicles: The Gauntlet,batman chronicles: the gauntlet
34435494,Royal City #1,royal city #1
23896205,Panthère,panthère
22586985,Avengers separados,avengers separados
3203556,I Live Here,i live here
23516686,Živí mrtví 2: Míle a míle,živí mrtví 2: míle a míle
25535781,"Asterix e gli allori di Cesare (Asterix, #19)","asterix e gli allori di cesare (asterix, #19)"
10147556,Daken/X-23: Collision,daken/x-23: collision
19957702,Batman Detective Comics #24,batman detective comics #24
14292098,Skeleton Key Color Special,skeleton key color special
9555120,Hellblazer: Bloody Carnations,hellblazer: bloody carnations
9555121,Hellblazer: City of Demons,hellblazer: city of demons
30423194,Deadpool: World's Greatest Vol. 2: End Of Error,deadpool: world's greatest vol. 2: end of error
25372613,La balada del norte. Tomo 1,la balada del norte. tomo 1
28669757,Epileptičar,epileptičar
22529613,Zombie Tramp Volume 2 Tp,zombie tramp volume 2 tp
2122192,"The Kindaichi Case Files, Vol. 17: The Undying Butterflies","the kindaichi case files, vol. 17: the undying butterflies"
31174303,Trinity Blood 18,trinity blood 18
577193,King Ottokar's Sceptre,king ottokar's sceptre
577195,Tintin Boxed Set of 8,tintin boxed set of 8
577194,Tintin in Tibet,tintin in tibet
2495922,Meet Luann,meet luann
17667529,Hellblazer Volume Three,hellblazer volume three
635332,Legends: The Collection,legends: the collection
21424576,"Itsuwaribito, Vol. 1","itsuwaribito, vol. 1"
23491481,"""A"" come ignoranza: spoiler! Sbranzo muore","""a"" come ignoranza: spoiler! sbranzo muore"
16146277,"Jiu Jiu, Vol. 5","jiu jiu, vol. 5"
16146274,"Natsume's Book of Friends, Vol. 14","natsume's book of friends, vol. 14"
16146273,"Library Wars: Love & War, Vol. 10 (Library Wars: Love & War, #10)","library wars: love & war, vol. 10 (library wars: love & war, #10)"
18759312,Lovely Complex Vol. 2,lovely complex vol. 2
16146279,"Loveless, Volume 11","loveless, volume 11"
16146278,"Oresama Teacher , Vol. 14","oresama teacher , vol. 14"
19400927,Living Will 1,living will 1
18690641,Adventure Time with Fionna & Cake Vol. 1,adventure time with fionna & cake vol. 1
26595305,Will Eisner's The Spirit #3,will eisner's the spirit #3
6497315,Special Forces Volume 1,special forces volume 1
28109921,DC: The New Frontier,dc: the new frontier
28109923,Suicide Squad Most Wanted Deadshot,suicide squad most wanted deadshot
18058138,Injustice: Gods Among Us #1,injustice: gods among us #1
14288111,Lá Vem a Mafalda Outra Vez,lá vem a mafalda outra vez
29242864,Trazo de tiza,trazo de tiza
26851168,Wonder Woman '77 Special #2,wonder woman '77 special #2
12903817,La muerte del Capitán América: El hijo caído,la muerte del capitán américa: el hijo caído
18338417,Charlie Brown and Friends  (PEANUTS AMP! Series Book 2): A Peanuts Collection,charlie brown and friends (peanuts amp! series book 2): a peanuts collection
24824228,Earth 2 (2012-) #31,earth 2 (2012-) #31
5874393,Chicou Chicou,chicou chicou
605123,"Gravitation, Volume 05","gravitation, volume 05"
605124,"Gravitation, Volume 08","gravitation, volume 08"
47092,Queen of the Black Black,queen of the black black
18649259,"The Powerpuff Girls #1 (Powerpuff Girls Vol. 2, #1)","the powerpuff girls #1 (powerpuff girls vol. 2, #1)"
15785283,The Thirty-Six,the thirty-six
10631215,Romance of Three Kingdom: Pahlawan dari Nansae,romance of three kingdom: pahlawan dari nansae
20499153,Dreambuddies: New Children's Comics from the North,dreambuddies: new children's comics from the north
19993559,Villains United #6,villains united #6
6288596,Aoi House Omnibus 2,aoi house omnibus 2
6319706,"The New Avengers, Vol. 8: Secret Invasion Book 1","the new avengers, vol. 8: secret invasion book 1"
2142709,She's Kid,she's kid
36323735,"Dan Dare L'Integrale, Volume 1","dan dare l'integrale, volume 1"
813372,Just Imagine: Batman,just imagine: batman
813373,Stan Lee and the Rise and Fall of the American Comic Book,stan lee and the rise and fall of the american comic book
22208263,"Soul Eater NOT!, Vol. 4","soul eater not!, vol. 4"
18923428,Stephen King's Dark Tower: The Gunslinger Born #6,stephen king's dark tower: the gunslinger born #6
24062278,"Dark Tower: The Drawing of the Three (The Prisoner, #3)","dark tower: the drawing of the three (the prisoner, #3)"
8771078,Rat Catcher,rat catcher
20701567,"Seki-kun, Vol 3","seki-kun, vol 3"
25311807,Guardians Team-up #4,guardians team-up #4
24919477,Soil 11,soil 11
25263393,Invisible Republic #3,invisible republic #3
6346036,"Air, Volume 2: Flying Machine","air, volume 2: flying machine"
7800322,Miiko !  Fan Book,miiko ! fan book
6972535,Archie New Look Series Volume 3: Moose & Midge - Breakup Blues,archie new look series volume 3: moose & midge - breakup blues
24712236,Sensation Comics Featuring Wonder Woman Vol. 1,sensation comics featuring wonder woman vol. 1
33114008,Star Wars: Darth Vader Vol. 4: End of Games (Darth Vader (2015-2016)),star wars: darth vader vol. 4: end of games (darth vader (2015-2016))
6781452,World of Andy Capp Bumper Issue,world of andy capp bumper issue
23252676,"Guardians of the Galaxy (Vol.2, #8)","guardians of the galaxy (vol.2, #8)"
23252674,"Guardians of the Galaxy (Vol.2, #7)","guardians of the galaxy (vol.2, #7)"
20507959,"Oresama Teacher , Vol. 8","oresama teacher , vol. 8"
22548336,Tinker Bell and the Pirate Fairy (Disney Fairies Graphic Novel #16),tinker bell and the pirate fairy (disney fairies graphic novel #16)
21489180,"Marvel Masterworks: The Fantastic Four, Vol. 16","marvel masterworks: the fantastic four, vol. 16"
21489183,"Mighty Avengers, Volume 2: Family Bonding","mighty avengers, volume 2: family bonding"
22229076,Age of Darkness Volume 4,age of darkness volume 4
21489187,"Avengers Undercover, Volume 1: Descent","avengers undercover, volume 1: descent"
22229075,Grimm Fairy Tales Omnibus Volume 2,grimm fairy tales omnibus volume 2
33407120,Bob's Burgers: Charbroiled,bob's burgers: charbroiled
35575935,Nightwing (2016-) #24,nightwing (2016-) #24
35575932,Harley Quinn (2016-) #23,harley quinn (2016-) #23
30095438,"The Walking Dead, Vol. 25: Unter Wölfen","the walking dead, vol. 25: unter wölfen"
7165204,"One Piece: East Blue 1-2-3, Vol. 1 (One Piece: Omnibus, #1)","one piece: east blue 1-2-3, vol. 1 (one piece: omnibus, #1)"
18775048,Day Men Vol. 1: Lux in Tenebris,day men vol. 1: lux in tenebris
6269828,"Iznogoud: The Caliph's Vacation (Iznogoud, #3)","iznogoud: the caliph's vacation (iznogoud, #3)"
1714043,Literary Life,literary life
12365795,キスよりも早く1 [Kisu Yorimo Hayaku 7] (Faster than a Kiss #7),キスよりも早く1 [kisu yorimo hayaku 7] (faster than a kiss #7)
28965158,Telos #5,telos #5
28176208,Simple Thinking About Blood Type: Animation Book,simple thinking about blood type: animation book
18923425,Stephen King's Dark Tower: The Gunslinger Born #4,stephen king's dark tower: the gunslinger born #4
28587955,Флэш. Книга 1: Только вперед,флэш. книга 1: только вперед
6341689,Der alltägliche Kampf 04,der alltägliche kampf 04
24826528,فوت علينا بكرة - ٣,فوت علينا بكرة - ٣
18142462,The Grim Joker (Modesty Blaise Graphic Novel Titan #25),the grim joker (modesty blaise graphic novel titan #25)
8385765,Hikayat Genji Vol. 2,hikayat genji vol. 2
98009,Elfquest New Blood,elfquest new blood
17383061,Adventure Time Vol. 3 Mathematical Edition,adventure time vol. 3 mathematical edition
32501321,酷くしないで 6 [Hidoku Shinaide 6],酷くしないで 6 [hidoku shinaide 6]
36167645,"Blue Exorcist 18 (Blue Exorcist, #18)","blue exorcist 18 (blue exorcist, #18)"
6630375,Athena,athena
14061799,Holyland Vol. 1,holyland vol. 1
23332888,Translucid #4,translucid #4
27405564,"Buffy the Vampire Slayer: In Pieces on the Ground (Season 10, #5)","buffy the vampire slayer: in pieces on the ground (season 10, #5)"
18056257,妄想エレキテル 3 [Mousou Elektel 3],妄想エレキテル 3 [mousou elektel 3]
30259632,Remote: Dead Air,remote: dead air
30259636,Medic: Flatline,medic: flatline
6629792,"Frankie Pickle and the Pine Run 3000 (Frankie Pickle, #2)","frankie pickle and the pine run 3000 (frankie pickle, #2)"
12910132,Dorian Gray,dorian gray
22181889,"What Did You Eat Yesterday?, Volume 6","what did you eat yesterday?, volume 6"
18259563,"Grendel Omnibus, Vol. 4: Prime","grendel omnibus, vol. 4: prime"
27223499,Přísežný meč,přísežný meč
28812444,Silas Corey: Mreža Aquila,silas corey: mreža aquila
17792262,Age of Ultron #5,age of ultron #5
29283941,"B.P.R.D. Inferno sulla Terra, Vol. 4: Lo strumento del diavolo e la lunga morte (B.P.R.D. Hell on Earth, #4)","b.p.r.d. inferno sulla terra, vol. 4: lo strumento del diavolo e la lunga morte (b.p.r.d. hell on earth, #4)"
26802151,Civil War X-Men #4,civil war x-men #4
369832,Anne Frank,anne frank
23382820,"The New Teen Titans, Vol. 1","the new teen titans, vol. 1"
551766,Betty & Veronica Summer Fun,betty & veronica summer fun
26541897,Magical Girl Site vol.1,magical girl site vol.1
35608597,American Gods: Shadows #5,american gods: shadows #5
27247225,Shattered Empire #4 of 4,shattered empire #4 of 4
8547947,Sullivan's Sluggers,sullivan's sluggers
17318525,Hilda and the Troll,hilda and the troll
19932306,Batman/Superman #3,batman/superman #3
32932921,Mega Princess #1,mega princess #1
2946974,Kindan no koi de ikou #10,kindan no koi de ikou #10
19120695,"Nisekoi: False Love, Vol. 6: Showtime","nisekoi: false love, vol. 6: showtime"
28171100,Aliens vs. Predator #2: Duel,aliens vs. predator #2: duel
15981921,Mig blir du snart kär i,mig blir du snart kär i
8572770,"Twin Spica, Volume: 05","twin spica, volume: 05"
35905318,The Little Red Wolf,the little red wolf
35397972,"Fullmetal Alchemist, Vol. 15 (Fullmetal Alchemist, #15)","fullmetal alchemist, vol. 15 (fullmetal alchemist, #15)"
16164462,Koel Dalam Galau,koel dalam galau
34203221,"Tokyo Ghoul, #11 [Tokyo Guru 11] (Tokyo Ghoul, #11)","tokyo ghoul, #11 [tokyo guru 11] (tokyo ghoul, #11)"
1498493,"Say Hello to Black Jack, Tomo 1: Servicio de Cirugía (Say Hello to Black Jack, #1)","say hello to black jack, tomo 1: servicio de cirugía (say hello to black jack, #1)"
23907383,"The Multiversity: Thunderworld Adventures (The Multiversity, #5)","the multiversity: thunderworld adventures (the multiversity, #5)"
30731053,Rocket Raccoon and Groot (2016-) #6,rocket raccoon and groot (2016-) #6
30731054,Scarlet Witch (2015-) #7,scarlet witch (2015-) #7
25541242,Don't Leave Me Alone,don't leave me alone
11088314,"Little Orphan Annie, Vol. 7: The Omnipotent Mr. Am!, 1936-1938","little orphan annie, vol. 7: the omnipotent mr. am!, 1936-1938"
30283607,"薔薇王の葬列 6 [Bara Ou no Souretsu 6] (Requiem of the Rose King, #6)","薔薇王の葬列 6 [bara ou no souretsu 6] (requiem of the rose king, #6)"
707618,The Greatest Superman Stories Ever Told,the greatest superman stories ever told
22713680,Corpse Talk (Season 1),corpse talk (season 1)
8105413,Zombies Vs Robots Aventure,zombies vs robots aventure
13896,"Evil's Return, Volume 2","evil's return, volume 2"
51926,"The Rejection Collection: Cartoons You Never Saw, and Never Will See, in The New Yorker","the rejection collection: cartoons you never saw, and never will see, in the new yorker"
51927,The New Yorker Book of Teacher Cartoons,the new yorker book of teacher cartoons
10469840,"1001 Comics You Must Read Before You Die: The Ultimate Guide to Comic Books, Graphic Novels, and Manga","1001 comics you must read before you die: the ultimate guide to comic books, graphic novels, and manga"
51928,The New Yorker Book of All-New Cat Cartoons,the new yorker book of all-new cat cartoons
7030697,Enemies & Allies,enemies & allies
1500065,Aliens Vs. Predator: Eternal,aliens vs. predator: eternal
17296204,Classic Space: 1999 – To Everything That Was Selected Remastered Works,classic space: 1999 – to everything that was selected remastered works
17296203,The Valkyrie,the valkyrie
17296201,The Reason for Dragons,the reason for dragons
32075495,Username: Regenerated (Username: Evie #2),username: regenerated (username: evie #2)
3309297,"Kat & Mouse 3: The Ice Storm (Kat & Mouse, #3)","kat & mouse 3: the ice storm (kat & mouse, #3)"
29621647,"Monster, Volume 08: My Nameless Hero (Naoki Urasawa's Monster, #8)","monster, volume 08: my nameless hero (naoki urasawa's monster, #8)"
7157747,"The Question, Vol. 6: The Peacemaker","the question, vol. 6: the peacemaker"
2189434,"Quartier lointain, Tome 2","quartier lointain, tome 2"
2189435,"Quartier lointain, Tome 1","quartier lointain, tome 1"
2189436,Quartier lointain,quartier lointain
2189430,Louis au ski,louis au ski
7141516,"The Complete Peanuts, Vol. 13: 1975-1976","the complete peanuts, vol. 13: 1975-1976"
25730038,Minuscule #2,minuscule #2
6590627,Yotsubato! 3 (Yotsuba&! #3),yotsubato! 3 (yotsuba&! #3)
15699113,Batman: Guerra Al Crimen,batman: guerra al crimen
15842219,"Is This a Zombie?, Vol. 4","is this a zombie?, vol. 4"
32994387,Cave Carson Has a Cybernetic Eye (2016-) #2,cave carson has a cybernetic eye (2016-) #2
32994380,Kill Or Be Killed #4,kill or be killed #4
18079928,"Oh, Sure! Blame It on the Dog!: A Pickles Collection","oh, sure! blame it on the dog!: a pickles collection"
7042175,Ultra Maniac 5,ultra maniac 5
1307576,The Marvelous Misadventures of Fun-Boy,the marvelous misadventures of fun-boy
32886333,世界第一簡單 微積分,世界第一簡單 微積分
1222662,General Grievous,general grievous
1454976,Id_entity: v. 5,id_entity: v. 5
30117949,"Batman: Silencio, Parte 2  (DC Comics: Colección Novelas Gráficas, #2)","batman: silencio, parte 2 (dc comics: colección novelas gráficas, #2)"
25699327,"Shutter, Vol. 2: Way Of The World","shutter, vol. 2: way of the world"
284701,"Tokyo Mew Mew A La Mode, Vol. 02 (Tokyo Mew Mew A La Mode, #2)","tokyo mew mew a la mode, vol. 02 (tokyo mew mew a la mode, #2)"
284700,"Tokyo Mew Mew, Vol. 4 (Tokyo Mew Mew, #4)","tokyo mew mew, vol. 4 (tokyo mew mew, #4)"
284705,"Tokyo Boys & Girls, Vol. 5","tokyo boys & girls, vol. 5"
26126642,Wonder Woman (2011-) #43,wonder woman (2011-) #43
8511002,Death Note 03: Una Intensa Carrera,death note 03: una intensa carrera
20883479,Kick-Ass #3,kick-ass #3
2313193,Le Magicien d'Oz (Tome #2),le magicien d'oz (tome #2)
29562402,"The Second Journey of Agatha Heterodyne Volume 2: City of Lightning  (Girl Genius, #15)","the second journey of agatha heterodyne volume 2: city of lightning (girl genius, #15)"
383240,"X-Statix, Volume 4: X-Statix vs. the Avengers","x-statix, volume 4: x-statix vs. the avengers"
383243,Superman/Madman Hullabaloo!,superman/madman hullabaloo!
383249,"X-Force: Famous, Mutant & Mortal","x-force: famous, mutant & mortal"
5686420,"I.R.$., Volume 2: Blue Ice","i.r.$., volume 2: blue ice"
2362636,Ang Kagilagilalas na Pakikipagsapalaran ni Zsazsa Zaturnnah,ang kagilagilalas na pakikipagsapalaran ni zsazsa zaturnnah
35083597,Golden Kamui 5,golden kamui 5
9253754,Asterix & Obelix's Birthday: The Golden Book,asterix & obelix's birthday: the golden book
28016725,Starbrand & Nightmask: Eternity's Children,starbrand & nightmask: eternity's children
14655975,Cut The Rope: Strange Delivery,cut the rope: strange delivery
29589383,"Asterix e Cleópatra (Asterix, #6)","asterix e cleópatra (asterix, #6)"
6622659,Hulk: Broken Worlds,hulk: broken worlds
1487924,"Canon, Volume 2","canon, volume 2"
3620387,Richard Matheson's Hell House,richard matheson's hell house
555241,JLA/JSA: Virtue and Vice,jla/jsa: virtue and vice
35621202,"Buffy the Vampire Slayer: The Great Escape (Season 11, #9)","buffy the vampire slayer: the great escape (season 11, #9)"
22009125,Lazarus #8,lazarus #8
21402273,"Predicador: Y llegó el infierno, 2","predicador: y llegó el infierno, 2"
21402271,"Predicador: Y llegó el infierno, 1","predicador: y llegó el infierno, 1"
21402276,"Predicador: Y llegó el infierno, 3","predicador: y llegó el infierno, 3"
34489914,"Baltimore, Vol. 4: La cripta di ossa","baltimore, vol. 4: la cripta di ossa"
13095934,V for Vendetta,v for vendetta
34077244,What Lives in The Woods,what lives in the woods
28646164,"Pretty Guardian Sailor Moon, Vol. 3 (Pretty Soldier Sailor Moon Renewal Editions, #3)","pretty guardian sailor moon, vol. 3 (pretty soldier sailor moon renewal editions, #3)"
22402773,Marmalade Boy Little 2,marmalade boy little 2
17185598,Ultimate Comics: X-Men: Divided We Fall United We Stand,ultimate comics: x-men: divided we fall united we stand
13173522,True Blood: The French Quarter #1,true blood: the french quarter #1
17826582,"Devil with Flower 07 (Devil with Flower, # 7)","devil with flower 07 (devil with flower, # 7)"
8479701,Dick Briefer's Frankenstein,dick briefer's frankenstein
